"Ano EmissÆo	Entrada/Sa¡da	Munic¡pio Destinat rio	CNAE (C)	Descri‡Æo do CNAE	CNAE (DivisÆo)	CNAE (Grupo)	CNAE (Classe)	NCM Produto	NCM (Cap¡tulo)	NCM (Posi‡Æo)	NCM (Subposi‡Æo)	CFOP	Descri‡Æo CFOP	CFOP (1)	CFOP (2)	Total Bruto Produtos	NCM (Cap¡tulo) Desc	NCM (Posi‡Æo) Desc	NCM (Subposi‡Æo) Desc"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	19059020	19	1905	19059	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	84.0	""""""Prepara‡äes … base de cereais, farinhas, amidos, f‚culas ou leite"	" produtos de pastelaria.""""""	""""""Produtos de padaria, pastelaria ou da ind£stria de bolachas e biscoitos, mesmo adicionados de cacau"	" h¢stias, c psulas vazias para medicamentos, obreias, pastas secas de farinha, amido ou f‚cula, em folhas, e produtos semelhantes.""""""	"					
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	19059020	19	1905	19059	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	41.19	""""""Prepara‡äes … base de cereais, farinhas, amidos, f‚culas ou leite"	" produtos de pastelaria.""""""	""""""Produtos de padaria, pastelaria ou da ind£stria de bolachas e biscoitos, mesmo adicionados de cacau"	" h¢stias, c psulas vazias para medicamentos, obreias, pastas secas de farinha, amido ou f‚cula, em folhas, e produtos semelhantes.""""""	"					
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	19059090	19	1905	19059	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	3.73	""""""Prepara‡äes … base de cereais, farinhas, amidos, f‚culas ou leite"	" produtos de pastelaria.""""""	""""""Produtos de padaria, pastelaria ou da ind£stria de bolachas e biscoitos, mesmo adicionados de cacau"	" h¢stias, c psulas vazias para medicamentos, obreias, pastas secas de farinha, amido ou f‚cula, em folhas, e produtos semelhantes.""""""	"					
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	19059090	19	1905	19059	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	610.4	""""""Prepara‡äes … base de cereais, farinhas, amidos, f‚culas ou leite"	" produtos de pastelaria.""""""	""""""Produtos de padaria, pastelaria ou da ind£stria de bolachas e biscoitos, mesmo adicionados de cacau"	" h¢stias, c psulas vazias para medicamentos, obreias, pastas secas de farinha, amido ou f‚cula, em folhas, e produtos semelhantes.""""""	"					
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	20029090	20	2002	20029	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	1.6	""""""Prepara‡äes de produtos hort¡colas, fruta ou de outras partes de plantas.""""""	""""""Tomates preparados ou conservados, exceto em vinagre ou em  cido ac‚tico.""""""	"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	20029090	20	2002	20029	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	40.85	""""""Prepara‡äes de produtos hort¡colas, fruta ou de outras partes de plantas.""""""	""""""Tomates preparados ou conservados, exceto em vinagre ou em  cido ac‚tico.""""""	"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	20041000	20	2004	20041	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	104.61	""""""Prepara‡äes de produtos hort¡colas, fruta ou de outras partes de plantas.""""""	""""""Outros produtos hort¡colas preparados ou conservados, exceto em vinagre ou em  cido ac‚tico, congelados, com exce‡Æo dos produtos da posi‡Æo 20.06.""""""	"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	20052000	20	2005	20052	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	262.93	""""""Prepara‡äes de produtos hort¡colas, fruta ou de outras partes de plantas.""""""	""""""Outros produtos hort¡colas preparados ou conservados, exceto em vinagre ou em  cido ac‚tico, nÆo congelados, com exce‡Æo dos produtos da posi‡Æo 20.06.""""""	"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	20052000	20	2005	20052	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	61.13	""""""Prepara‡äes de produtos hort¡colas, fruta ou de outras partes de plantas.""""""	""""""Outros produtos hort¡colas preparados ou conservados, exceto em vinagre ou em  cido ac‚tico, nÆo congelados, com exce‡Æo dos produtos da posi‡Æo 20.06.""""""	"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	20054000	20	2005	20054	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	193.57	""""""Prepara‡äes de produtos hort¡colas, fruta ou de outras partes de plantas.""""""	""""""Outros produtos hort¡colas preparados ou conservados, exceto em vinagre ou em  cido ac‚tico, nÆo congelados, com exce‡Æo dos produtos da posi‡Æo 20.06.""""""	"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	20057000	20	2005	20057	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	61.33	""""""Prepara‡äes de produtos hort¡colas, fruta ou de outras partes de plantas.""""""	""""""Outros produtos hort¡colas preparados ou conservados, exceto em vinagre ou em  cido ac‚tico, nÆo congelados, com exce‡Æo dos produtos da posi‡Æo 20.06.""""""	"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	20058000	20	2005	20058	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	5.05	""""""Prepara‡äes de produtos hort¡colas, fruta ou de outras partes de plantas.""""""	""""""Outros produtos hort¡colas preparados ou conservados, exceto em vinagre ou em  cido ac‚tico, nÆo congelados, com exce‡Æo dos produtos da posi‡Æo 20.06.""""""	"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	20059900	20	2005	20059	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	7.88	""""""Prepara‡äes de produtos hort¡colas, fruta ou de outras partes de plantas.""""""	""""""Outros produtos hort¡colas preparados ou conservados, exceto em vinagre ou em  cido ac‚tico, nÆo congelados, com exce‡Æo dos produtos da posi‡Æo 20.06.""""""	- Outros produtos hort¡colas e misturas de produtos hort¡colas:"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	20079924	20	2007	20079	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	14.69	""""""Prepara‡äes de produtos hort¡colas, fruta ou de outras partes de plantas.""""""	""""""Doces, geleias, marmelades, purˆs e pastas de fruta, obtidos por cozimento, mesmo com adi‡Æo de a‡£car ou de outros edulcorantes.""""""	- Outros:"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	20079990	20	2007	20079	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	25.51	""""""Prepara‡äes de produtos hort¡colas, fruta ou de outras partes de plantas.""""""	""""""Doces, geleias, marmelades, purˆs e pastas de fruta, obtidos por cozimento, mesmo com adi‡Æo de a‡£car ou de outros edulcorantes.""""""	- Outros:"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	20081100	20	2008	20081	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	249.79	""""""Prepara‡äes de produtos hort¡colas, fruta ou de outras partes de plantas.""""""	""""""Fruta e outras partes comest¡veis de plantas, preparadas ou conservadas de outro modo, mesmo com adi‡Æo de a‡£car ou de outros edulcorantes ou de  lcool, nÆo especificadas nem compreendidas noutras posi‡äes.""""""	""""""- Fruta de casca rija, amendoins e outras sementes, mesmo misturados entre si:"""""""							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	20081900	20	2008	20081	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	15.05	""""""Prepara‡äes de produtos hort¡colas, fruta ou de outras partes de plantas.""""""	""""""Fruta e outras partes comest¡veis de plantas, preparadas ou conservadas de outro modo, mesmo com adi‡Æo de a‡£car ou de outros edulcorantes ou de  lcool, nÆo especificadas nem compreendidas noutras posi‡äes.""""""	""""""- Fruta de casca rija, amendoins e outras sementes, mesmo misturados entre si:"""""""							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	20082010	20	2008	20082	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	2.76	""""""Prepara‡äes de produtos hort¡colas, fruta ou de outras partes de plantas.""""""	""""""Fruta e outras partes comest¡veis de plantas, preparadas ou conservadas de outro modo, mesmo com adi‡Æo de a‡£car ou de outros edulcorantes ou de  lcool, nÆo especificadas nem compreendidas noutras posi‡äes.""""""	"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	20082090	20	2008	20082	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	54.32	""""""Prepara‡äes de produtos hort¡colas, fruta ou de outras partes de plantas.""""""	""""""Fruta e outras partes comest¡veis de plantas, preparadas ou conservadas de outro modo, mesmo com adi‡Æo de a‡£car ou de outros edulcorantes ou de  lcool, nÆo especificadas nem compreendidas noutras posi‡äes.""""""	"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	20086010	20	2008	20086	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	33.92	""""""Prepara‡äes de produtos hort¡colas, fruta ou de outras partes de plantas.""""""	""""""Fruta e outras partes comest¡veis de plantas, preparadas ou conservadas de outro modo, mesmo com adi‡Æo de a‡£car ou de outros edulcorantes ou de  lcool, nÆo especificadas nem compreendidas noutras posi‡äes.""""""	"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	20089900	20	2008	20089	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	8.19	""""""Prepara‡äes de produtos hort¡colas, fruta ou de outras partes de plantas.""""""	""""""Fruta e outras partes comest¡veis de plantas, preparadas ou conservadas de outro modo, mesmo com adi‡Æo de a‡£car ou de outros edulcorantes ou de  lcool, nÆo especificadas nem compreendidas noutras posi‡äes.""""""	""""""- Outras, incluindo as misturas, com exclusÆo das da subposi‡Æo 2008.19:"""""""							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	20096100	20	2009	20096	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	10.07	""""""Prepara‡äes de produtos hort¡colas, fruta ou de outras partes de plantas.""""""	""""""Sucos (sumos) de fruta (incluindo os mostos de uvas) ou de produtos hort¡colas, nÆo fermentados, sem adi‡Æo de  lcool, mesmo com adi‡Æo de a‡£car ou de outros edulcorantes.""""""	- Suco (sumo) de uva (incluindo os mostos de uvas):"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	20098990	20	2009	20098	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	205.53	""""""Prepara‡äes de produtos hort¡colas, fruta ou de outras partes de plantas.""""""	""""""Sucos (sumos) de fruta (incluindo os mostos de uvas) ou de produtos hort¡colas, nÆo fermentados, sem adi‡Æo de  lcool, mesmo com adi‡Æo de a‡£car ou de outros edulcorantes.""""""	- Suco (sumo) de qualquer outra fruta ou produto hort¡cola:"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	21011110	21	2101	21011	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	6.75	Prepara‡äes aliment¡cias diversas.	""""""Extratos, essˆncias e concentrados de caf‚, ch  ou mate e prepara‡äes … base destes produtos ou … base de caf‚, ch  ou mate"	" chic¢ria torrada e outros sucedƒneos torrados do caf‚ e respectivos extratos, essˆncias e concentrados.""""""	""""""- Extratos, essˆncias e concentrados de caf‚ e prepara‡äes … base destes extratos, essˆncias ou concentrados ou … base de caf‚:"""""""						
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	21031010	21	2103	21031	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	55.65	Prepara‡äes aliment¡cias diversas.	Prepara‡äes para molhos e molhos preparados"	 condimentos e temperos compostos	" farinha de mostarda e mostarda preparada.	"					
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	21032010	21	2103	21032	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	245.39	Prepara‡äes aliment¡cias diversas.	Prepara‡äes para molhos e molhos preparados"	 condimentos e temperos compostos	" farinha de mostarda e mostarda preparada.	"					
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	21032090	21	2103	21032	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	143.91	Prepara‡äes aliment¡cias diversas.	Prepara‡äes para molhos e molhos preparados"	 condimentos e temperos compostos	" farinha de mostarda e mostarda preparada.	"					
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	21033021	21	2103	21033	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	4.31	Prepara‡äes aliment¡cias diversas.	Prepara‡äes para molhos e molhos preparados"	 condimentos e temperos compostos	" farinha de mostarda e mostarda preparada.	"					
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	21039011	21	2103	21039	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	7.96	Prepara‡äes aliment¡cias diversas.	Prepara‡äes para molhos e molhos preparados"	 condimentos e temperos compostos	" farinha de mostarda e mostarda preparada.	"					
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	21039019	21	2103	21039	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	4.32	Prepara‡äes aliment¡cias diversas.	Prepara‡äes para molhos e molhos preparados"	 condimentos e temperos compostos	" farinha de mostarda e mostarda preparada.	"					
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	21039021	21	2103	21039	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	247.93	Prepara‡äes aliment¡cias diversas.	Prepara‡äes para molhos e molhos preparados"	 condimentos e temperos compostos	" farinha de mostarda e mostarda preparada.	"					
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	21039021	21	2103	21039	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	627.99	Prepara‡äes aliment¡cias diversas.	Prepara‡äes para molhos e molhos preparados"	 condimentos e temperos compostos	" farinha de mostarda e mostarda preparada.	"					
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	21039091	21	2103	21039	1410	Devolu‡Æo de venda de produ‡Æo do estabelecimento em opera‡Æo com produto sujeito ao regime de substitui‡Æo tribut ria	1	14	57.22	Prepara‡äes aliment¡cias diversas.	Prepara‡äes para molhos e molhos preparados"	 condimentos e temperos compostos	" farinha de mostarda e mostarda preparada.	"					
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	21039091	21	2103	21039	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	128.26	Prepara‡äes aliment¡cias diversas.	Prepara‡äes para molhos e molhos preparados"	 condimentos e temperos compostos	" farinha de mostarda e mostarda preparada.	"					
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	21041011	21	2104	21041	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	78.03	Prepara‡äes aliment¡cias diversas.	Prepara‡äes para caldos e sopas"	 caldos e sopas preparados	" prepara‡äes aliment¡cias compostas homogeneizadas.	"					
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	21041011	21	2104	21041	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	42.33	Prepara‡äes aliment¡cias diversas.	Prepara‡äes para caldos e sopas"	 caldos e sopas preparados	" prepara‡äes aliment¡cias compostas homogeneizadas.	"					
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	21069010	21	2106	21069	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	164.64	Prepara‡äes aliment¡cias diversas.	Prepara‡äes aliment¡cias nÆo especificadas nem compreendidas noutras posi‡äes.	"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	21069010	21	2106	21069	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	938.13	Prepara‡äes aliment¡cias diversas.	Prepara‡äes aliment¡cias nÆo especificadas nem compreendidas noutras posi‡äes.	"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	21069029	21	2106	21069	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	338.88	Prepara‡äes aliment¡cias diversas.	Prepara‡äes aliment¡cias nÆo especificadas nem compreendidas noutras posi‡äes.	"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	21069029	21	2106	21069	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	14.98	Prepara‡äes aliment¡cias diversas.	Prepara‡äes aliment¡cias nÆo especificadas nem compreendidas noutras posi‡äes.	"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	21069030	21	2106	21069	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	58.34	Prepara‡äes aliment¡cias diversas.	Prepara‡äes aliment¡cias nÆo especificadas nem compreendidas noutras posi‡äes.	"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	21069050	21	2106	21069	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	0.7	Prepara‡äes aliment¡cias diversas.	Prepara‡äes aliment¡cias nÆo especificadas nem compreendidas noutras posi‡äes.	"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	21069090	21	2106	21069	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	453.12	Prepara‡äes aliment¡cias diversas.	Prepara‡äes aliment¡cias nÆo especificadas nem compreendidas noutras posi‡äes.	"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	21069090	21	2106	21069	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	41.35	Prepara‡äes aliment¡cias diversas.	Prepara‡äes aliment¡cias nÆo especificadas nem compreendidas noutras posi‡äes.	"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	22011000	22	2201	22011	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	132.79	""""""Bebidas, l¡quidos alco¢licos e vinagres.""""""	""""""µguas, incluindo as  guas minerais, naturais ou artificiais, e as  guas gaseificadas, nÆo adicionadas de a‡£car ou de outros edulcorantes nem aromatizadas"	" gelo e neve.""""""	"						
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	22021000	22	2202	22021	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	49.2	""""""Bebidas, l¡quidos alco¢licos e vinagres.""""""	""""""µguas, incluindo as  guas minerais e as  guas gaseificadas, adicionadas de a‡£car ou de outros edulcorantes ou aromatizadas e outras bebidas nÆo alco¢licas, exceto sucos (sumos) de fruta ou de produtos hort¡colas, da posi‡Æo 20.09.""""""	"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	22021000	22	2202	22021	1410	Devolu‡Æo de venda de produ‡Æo do estabelecimento em opera‡Æo com produto sujeito ao regime de substitui‡Æo tribut ria	1	14	1303.47	""""""Bebidas, l¡quidos alco¢licos e vinagres.""""""	""""""µguas, incluindo as  guas minerais e as  guas gaseificadas, adicionadas de a‡£car ou de outros edulcorantes ou aromatizadas e outras bebidas nÆo alco¢licas, exceto sucos (sumos) de fruta ou de produtos hort¡colas, da posi‡Æo 20.09.""""""	"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	22021000	22	2202	22021	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	126.0	""""""Bebidas, l¡quidos alco¢licos e vinagres.""""""	""""""µguas, incluindo as  guas minerais e as  guas gaseificadas, adicionadas de a‡£car ou de outros edulcorantes ou aromatizadas e outras bebidas nÆo alco¢licas, exceto sucos (sumos) de fruta ou de produtos hort¡colas, da posi‡Æo 20.09.""""""	"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	22021000	22	2202	22021	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	526.76	""""""Bebidas, l¡quidos alco¢licos e vinagres.""""""	""""""µguas, incluindo as  guas minerais e as  guas gaseificadas, adicionadas de a‡£car ou de outros edulcorantes ou aromatizadas e outras bebidas nÆo alco¢licas, exceto sucos (sumos) de fruta ou de produtos hort¡colas, da posi‡Æo 20.09.""""""	"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	22029900	22	2202	22029	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	19.92	""""""Bebidas, l¡quidos alco¢licos e vinagres.""""""	""""""µguas, incluindo as  guas minerais e as  guas gaseificadas, adicionadas de a‡£car ou de outros edulcorantes ou aromatizadas e outras bebidas nÆo alco¢licas, exceto sucos (sumos) de fruta ou de produtos hort¡colas, da posi‡Æo 20.09.""""""	- Outras:"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	22029900	22	2202	22029	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	68.55	""""""Bebidas, l¡quidos alco¢licos e vinagres.""""""	""""""µguas, incluindo as  guas minerais e as  guas gaseificadas, adicionadas de a‡£car ou de outros edulcorantes ou aromatizadas e outras bebidas nÆo alco¢licas, exceto sucos (sumos) de fruta ou de produtos hort¡colas, da posi‡Æo 20.09.""""""	- Outras:"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	22029900	22	2202	22029	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	331.41	""""""Bebidas, l¡quidos alco¢licos e vinagres.""""""	""""""µguas, incluindo as  guas minerais e as  guas gaseificadas, adicionadas de a‡£car ou de outros edulcorantes ou aromatizadas e outras bebidas nÆo alco¢licas, exceto sucos (sumos) de fruta ou de produtos hort¡colas, da posi‡Æo 20.09.""""""	- Outras:"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	22030000	22	2203	22030	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	370.0	""""""Bebidas, l¡quidos alco¢licos e vinagres.""""""		"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	22030000	22	2203	22030	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	2814.6	""""""Bebidas, l¡quidos alco¢licos e vinagres.""""""		"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	22042100	22	2204	22042	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	231.5	""""""Bebidas, l¡quidos alco¢licos e vinagres.""""""	""""""Vinhos de uvas frescas, incluindo os vinhos enriquecidos com  lcool"	" mostos de uvas, excluindo os da posi‡Æo 20.09.""""""	- Outros vinhos"	 mostos de uvas cuja fermenta‡Æo tenha sido impedida ou interrompida por adi‡Æo de  lcool:					
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	22042100	22	2204	22042	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	149.16	""""""Bebidas, l¡quidos alco¢licos e vinagres.""""""	""""""Vinhos de uvas frescas, incluindo os vinhos enriquecidos com  lcool"	" mostos de uvas, excluindo os da posi‡Æo 20.09.""""""	- Outros vinhos"	 mostos de uvas cuja fermenta‡Æo tenha sido impedida ou interrompida por adi‡Æo de  lcool:					
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	22060010	22	2206	22060	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	3.44	""""""Bebidas, l¡quidos alco¢licos e vinagres.""""""		"							
"2018	0 - entrada	ABAETETUBA	4639701	Com‚rcio atacadista de produtos aliment¡cios em geral	46	463	46397	22060090	22	2206	22060	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	30.72	""""""Bebidas, l¡quidos alco¢licos e vinagres.""""""		"							
