Ano Emissão	Entrada/Saída	Município Destinatário	CNAE (C)	Descrição do CNAE	CNAE (Divisão)	CNAE (Grupo)	CNAE (Classe)	NCM Produto	NCM (Capítulo)	NCM (Posição)	NCM (Subposição)	CFOP	Descrição CFOP	CFOP (1)	CFOP (2)	Total Bruto Produtos	NCM (Capítulo) Desc	NCM (Posição) Desc	NCM (Subposição) Desc
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	21032090	21	2103	21032	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	143.91	Preparações alimentícias diversas.	Preparações para molhos e molhos preparados; condimentos e temperos compostos; farinha de mostarda e mostarda preparada.	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	21033021	21	2103	21033	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	4.31	Preparações alimentícias diversas.	Preparações para molhos e molhos preparados; condimentos e temperos compostos; farinha de mostarda e mostarda preparada.	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	21039011	21	2103	21039	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	7.96	Preparações alimentícias diversas.	Preparações para molhos e molhos preparados; condimentos e temperos compostos; farinha de mostarda e mostarda preparada.	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	21039019	21	2103	21039	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	4.32	Preparações alimentícias diversas.	Preparações para molhos e molhos preparados; condimentos e temperos compostos; farinha de mostarda e mostarda preparada.	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	21039021	21	2103	21039	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	247.93	Preparações alimentícias diversas.	Preparações para molhos e molhos preparados; condimentos e temperos compostos; farinha de mostarda e mostarda preparada.	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	21039021	21	2103	21039	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	627.99	Preparações alimentícias diversas.	Preparações para molhos e molhos preparados; condimentos e temperos compostos; farinha de mostarda e mostarda preparada.	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	21039091	21	2103	21039	1410	Devolução de venda de produção do estabelecimento em operação com produto sujeito ao regime de substituição tributária	1	14	57.22	Preparações alimentícias diversas.	Preparações para molhos e molhos preparados; condimentos e temperos compostos; farinha de mostarda e mostarda preparada.	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	21039091	21	2103	21039	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	128.26	Preparações alimentícias diversas.	Preparações para molhos e molhos preparados; condimentos e temperos compostos; farinha de mostarda e mostarda preparada.	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	21041011	21	2104	21041	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	78.03	Preparações alimentícias diversas.	Preparações para caldos e sopas; caldos e sopas preparados; preparações alimentícias compostas homogeneizadas.	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	21041011	21	2104	21041	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	42.33	Preparações alimentícias diversas.	Preparações para caldos e sopas; caldos e sopas preparados; preparações alimentícias compostas homogeneizadas.	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	21069010	21	2106	21069	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	164.64	Preparações alimentícias diversas.	Preparações alimentícias não especificadas nem compreendidas noutras posições.	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	21069010	21	2106	21069	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	938.13	Preparações alimentícias diversas.	Preparações alimentícias não especificadas nem compreendidas noutras posições.	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	21069029	21	2106	21069	1411	Devolução de venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária	1	14	338.88	Preparações alimentícias diversas.	Preparações alimentícias não especificadas nem compreendidas noutras posições.	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	21069029	21	2106	21069	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	14.98	Preparações alimentícias diversas.	Preparações alimentícias não especificadas nem compreendidas noutras posições.	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	21069030	21	2106	21069	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	58.34	Preparações alimentícias diversas.	Preparações alimentícias não especificadas nem compreendidas noutras posições.	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	21069050	21	2106	21069	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	0.7	Preparações alimentícias diversas.	Preparações alimentícias não especificadas nem compreendidas noutras posições.	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	21069090	21	2106	21069	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	453.12	Preparações alimentícias diversas.	Preparações alimentícias não especificadas nem compreendidas noutras posições.	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	21069090	21	2106	21069	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	41.35	Preparações alimentícias diversas.	Preparações alimentícias não especificadas nem compreendidas noutras posições.	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	22011000	22	2201	22011	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	132.79	"""Bebidas, líquidos alcoólicos e vinagres."""	"""Águas, incluindo as águas minerais, naturais ou artificiais, e as águas gaseificadas, não adicionadas de açúcar ou de outros edulcorantes nem aromatizadas; gelo e neve."""	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	22021000	22	2202	22021	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	49.2	"""Bebidas, líquidos alcoólicos e vinagres."""	"""Águas, incluindo as águas minerais e as águas gaseificadas, adicionadas de açúcar ou de outros edulcorantes ou aromatizadas e outras bebidas não alcoólicas, exceto sucos (sumos) de fruta ou de produtos hortícolas, da posição 20.09."""	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	22021000	22	2202	22021	1410	Devolução de venda de produção do estabelecimento em operação com produto sujeito ao regime de substituição tributária	1	14	1303.47	"""Bebidas, líquidos alcoólicos e vinagres."""	"""Águas, incluindo as águas minerais e as águas gaseificadas, adicionadas de açúcar ou de outros edulcorantes ou aromatizadas e outras bebidas não alcoólicas, exceto sucos (sumos) de fruta ou de produtos hortícolas, da posição 20.09."""	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	22021000	22	2202	22021	1411	Devolução de venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária	1	14	126.0	"""Bebidas, líquidos alcoólicos e vinagres."""	"""Águas, incluindo as águas minerais e as águas gaseificadas, adicionadas de açúcar ou de outros edulcorantes ou aromatizadas e outras bebidas não alcoólicas, exceto sucos (sumos) de fruta ou de produtos hortícolas, da posição 20.09."""	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	22021000	22	2202	22021	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	526.76	"""Bebidas, líquidos alcoólicos e vinagres."""	"""Águas, incluindo as águas minerais e as águas gaseificadas, adicionadas de açúcar ou de outros edulcorantes ou aromatizadas e outras bebidas não alcoólicas, exceto sucos (sumos) de fruta ou de produtos hortícolas, da posição 20.09."""	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	22029900	22	2202	22029	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	19.92	"""Bebidas, líquidos alcoólicos e vinagres."""	"""Águas, incluindo as águas minerais e as águas gaseificadas, adicionadas de açúcar ou de outros edulcorantes ou aromatizadas e outras bebidas não alcoólicas, exceto sucos (sumos) de fruta ou de produtos hortícolas, da posição 20.09."""	- Outras:
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	22029900	22	2202	22029	1411	Devolução de venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária	1	14	68.55	"""Bebidas, líquidos alcoólicos e vinagres."""	"""Águas, incluindo as águas minerais e as águas gaseificadas, adicionadas de açúcar ou de outros edulcorantes ou aromatizadas e outras bebidas não alcoólicas, exceto sucos (sumos) de fruta ou de produtos hortícolas, da posição 20.09."""	- Outras:
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	22029900	22	2202	22029	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	331.41	"""Bebidas, líquidos alcoólicos e vinagres."""	"""Águas, incluindo as águas minerais e as águas gaseificadas, adicionadas de açúcar ou de outros edulcorantes ou aromatizadas e outras bebidas não alcoólicas, exceto sucos (sumos) de fruta ou de produtos hortícolas, da posição 20.09."""	- Outras:
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	22030000	22	2203	22030	1411	Devolução de venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária	1	14	370.0	"""Bebidas, líquidos alcoólicos e vinagres."""		
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	22030000	22	2203	22030	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	2814.6	"""Bebidas, líquidos alcoólicos e vinagres."""		
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	22042100	22	2204	22042	1411	Devolução de venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária	1	14	231.5	"""Bebidas, líquidos alcoólicos e vinagres."""	"""Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas, excluindo os da posição 20.09."""	- Outros vinhos; mostos de uvas cuja fermentação tenha sido impedida ou interrompida por adição de álcool:
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	22042100	22	2204	22042	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	149.16	"""Bebidas, líquidos alcoólicos e vinagres."""	"""Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas, excluindo os da posição 20.09."""	- Outros vinhos; mostos de uvas cuja fermentação tenha sido impedida ou interrompida por adição de álcool:
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	22060010	22	2206	22060	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	3.44	"""Bebidas, líquidos alcoólicos e vinagres."""		
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	22060090	22	2206	22060	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	30.72	"""Bebidas, líquidos alcoólicos e vinagres."""		
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	22071090	22	2207	22071	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	2.05	"""Bebidas, líquidos alcoólicos e vinagres."""	"""Álcool etílico não desnaturado, com um teor alcoólico, em volume, igual ou superior a 80 % vol; álcool etílico e aguardentes, desnaturados, com qualquer teor alcoólico."""	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	22072019	22	2207	22072	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	23.52	"""Bebidas, líquidos alcoólicos e vinagres."""	"""Álcool etílico não desnaturado, com um teor alcoólico, em volume, igual ou superior a 80 % vol; álcool etílico e aguardentes, desnaturados, com qualquer teor alcoólico."""	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	22083020	22	2208	22083	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	665.9	"""Bebidas, líquidos alcoólicos e vinagres."""	"""Álcool etílico não desnaturado, com um teor alcoólico, em volume, inferior a 80 % vol; aguardentes, licores e outras bebidas espirituosas."""	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	22083020	22	2208	22083	1411	Devolução de venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária	1	14	353.87	"""Bebidas, líquidos alcoólicos e vinagres."""	"""Álcool etílico não desnaturado, com um teor alcoólico, em volume, inferior a 80 % vol; aguardentes, licores e outras bebidas espirituosas."""	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	22083020	22	2208	22083	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	23.59	"""Bebidas, líquidos alcoólicos e vinagres."""	"""Álcool etílico não desnaturado, com um teor alcoólico, em volume, inferior a 80 % vol; aguardentes, licores e outras bebidas espirituosas."""	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	22084000	22	2208	22084	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	48.0	"""Bebidas, líquidos alcoólicos e vinagres."""	"""Álcool etílico não desnaturado, com um teor alcoólico, em volume, inferior a 80 % vol; aguardentes, licores e outras bebidas espirituosas."""	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	22086000	22	2208	22086	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	7.94	"""Bebidas, líquidos alcoólicos e vinagres."""	"""Álcool etílico não desnaturado, com um teor alcoólico, em volume, inferior a 80 % vol; aguardentes, licores e outras bebidas espirituosas."""	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	22089000	22	2208	22089	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	183.0	"""Bebidas, líquidos alcoólicos e vinagres."""	"""Álcool etílico não desnaturado, com um teor alcoólico, em volume, inferior a 80 % vol; aguardentes, licores e outras bebidas espirituosas."""	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	22090000	22	2209	22090	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	224.27	"""Bebidas, líquidos alcoólicos e vinagres."""		
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	23091000	23	2309	23091	1411	Devolução de venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária	1	14	425.86	Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais.	Preparações do tipo utilizado na alimentação de animais.	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	23099010	23	2309	23099	1411	Devolução de venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária	1	14	2614.4	Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais.	Preparações do tipo utilizado na alimentação de animais.	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	23099090	23	2309	23099	1411	Devolução de venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária	1	14	30.0	Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais.	Preparações do tipo utilizado na alimentação de animais.	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	25010020	25	2501	25010	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	0.66	"""Sal; enxofre; terras e pedras; gesso, cal e cimento."""		
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	25010020	25	2501	25010	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	16.27	"""Sal; enxofre; terras e pedras; gesso, cal e cimento."""		
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	25010090	25	2501	25010	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	2.36	"""Sal; enxofre; terras e pedras; gesso, cal e cimento."""		
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	25081000	25	2508	25081	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	70.02	"""Sal; enxofre; terras e pedras; gesso, cal e cimento."""	"""Outras argilas (exceto argilas expandidas da posição 68.06), andaluzita, cianita, silimanita, mesmo calcinadas; mulita; barro cozido em pó (terra de chamotte) e terra de dinas."""	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	28142000	28	2814	28142	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	75.0	"""Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos."""	Amoníaco anidro ou em solução aquosa (amônia).	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	28289011	28	2828	28289	1201	Devolução de venda de produção do estabelecimento	1	12	279.0	"""Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos."""	Hipocloritos; hipoclorito de cálcio comercial; cloritos; hipobromitos.	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	28289011	28	2828	28289	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	119.46	"""Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos."""	Hipocloritos; hipoclorito de cálcio comercial; cloritos; hipobromitos.	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	28289011	28	2828	28289	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	146.36	"""Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos."""	Hipocloritos; hipoclorito de cálcio comercial; cloritos; hipobromitos.	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	28289019	28	2828	28289	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	322.01	"""Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos."""	Hipocloritos; hipoclorito de cálcio comercial; cloritos; hipobromitos.	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	28289019	28	2828	28289	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	262.79	"""Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos."""	Hipocloritos; hipoclorito de cálcio comercial; cloritos; hipobromitos.	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	28363000	28	2836	28363	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	0.4	"""Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos."""	Carbonatos; peroxocarbonatos (percarbonatos); carbonato de amônio comercial que contenha carbamato de amônio.	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	28470000	28	2847	28470	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	254.64	"""Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos."""		
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	28470000	28	2847	28470	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	69.82	"""Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos."""		
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	29141929	29	2914	29141	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	2.12	Produtos químicos orgânicos.	"""Cetonas e quinonas, mesmo que contenham outras funções oxigenadas, e seus derivados halogenados, sulfonados, nitrados ou nitrosados."""	- Cetonas acíclicas que não contenham outras funções oxigenadas:
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	29153939	29	2915	29153	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	8.49	Produtos químicos orgânicos.	"""Ácidos monocarboxílicos acíclicos saturados e seus anidridos, halogenetos, peróxidos e peroxiácidos; seus derivados halogenados, sulfonados, nitrados ou nitrosados."""	- Ésteres do ácido acético:
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	29224220	29	2922	29224	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	21.78	Produtos químicos orgânicos.	Compostos aminados de funções oxigenadas.	"""- Aminoácidos, exceto os que contenham mais de um tipo de função oxigenada, e seus ésteres; sais destes produtos:"""
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	33030020	33	3303	33030	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	133.14	Óleos essenciais e resinoides; produtos de perfumaria ou de toucador preparados e preparações cosméticas.		
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	33030020	33	3303	33030	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	12.57	Óleos essenciais e resinoides; produtos de perfumaria ou de toucador preparados e preparações cosméticas.		
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	33043000	33	3304	33043	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	111.89	Óleos essenciais e resinoides; produtos de perfumaria ou de toucador preparados e preparações cosméticas.	"""Produtos de beleza ou de maquiagem preparados e preparações para conservação ou cuidados da pele (exceto medicamentos), incluindo as preparações antissolares e os bronzeadores; preparações para manicuros e pedicuros."""	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	33049100	33	3304	33049	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	1541.88	Óleos essenciais e resinoides; produtos de perfumaria ou de toucador preparados e preparações cosméticas.	"""Produtos de beleza ou de maquiagem preparados e preparações para conservação ou cuidados da pele (exceto medicamentos), incluindo as preparações antissolares e os bronzeadores; preparações para manicuros e pedicuros."""	- Outros:
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	33049100	33	3304	33049	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	64.48	Óleos essenciais e resinoides; produtos de perfumaria ou de toucador preparados e preparações cosméticas.	"""Produtos de beleza ou de maquiagem preparados e preparações para conservação ou cuidados da pele (exceto medicamentos), incluindo as preparações antissolares e os bronzeadores; preparações para manicuros e pedicuros."""	- Outros:
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	33049990	33	3304	33049	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	952.68	Óleos essenciais e resinoides; produtos de perfumaria ou de toucador preparados e preparações cosméticas.	"""Produtos de beleza ou de maquiagem preparados e preparações para conservação ou cuidados da pele (exceto medicamentos), incluindo as preparações antissolares e os bronzeadores; preparações para manicuros e pedicuros."""	- Outros:
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	33051000	33	3305	33051	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	14.79	Óleos essenciais e resinoides; produtos de perfumaria ou de toucador preparados e preparações cosméticas.	Preparações capilares.	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	33051000	33	3305	33051	1411	Devolução de venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária	1	14	565.77	Óleos essenciais e resinoides; produtos de perfumaria ou de toucador preparados e preparações cosméticas.	Preparações capilares.	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	33051000	33	3305	33051	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	1315.45	Óleos essenciais e resinoides; produtos de perfumaria ou de toucador preparados e preparações cosméticas.	Preparações capilares.	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	33059000	33	3305	33059	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	488.27	Óleos essenciais e resinoides; produtos de perfumaria ou de toucador preparados e preparações cosméticas.	Preparações capilares.	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	33059000	33	3305	33059	1411	Devolução de venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária	1	14	316.21	Óleos essenciais e resinoides; produtos de perfumaria ou de toucador preparados e preparações cosméticas.	Preparações capilares.	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	33059000	33	3305	33059	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	2464.16	Óleos essenciais e resinoides; produtos de perfumaria ou de toucador preparados e preparações cosméticas.	Preparações capilares.	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	33061000	33	3306	33061	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	379.5	Óleos essenciais e resinoides; produtos de perfumaria ou de toucador preparados e preparações cosméticas.	"""Preparações para higiene bucal ou dentária, incluindo os pós e cremes para facilitar a aderência de dentaduras; fios utilizados para limpar os espaços interdentais (fios dentais), em embalagens individuais para venda a retalho."""	
2018	0 - entrada	ABAETETUBA	4639701	Comércio atacadista de produtos alimentícios em geral	46	463	46397	33061000	33	3306	33061	1411	Devolução de venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária	1	14	67.92	Óleos essenciais e resinoides; produtos de perfumaria ou de toucador preparados e preparações cosméticas.	"""Preparações para higiene bucal ou dentária, incluindo os pós e cremes para facilitar a aderência de dentaduras; fios utilizados para limpar os espaços interdentais (fios dentais), em embalagens individuais para venda a retalho."""	
